"beds","baths","sqft","lot_size","property_type","exterior_walls","roof","basement","restaurants","groceries","nightlife","cafes","shopping","arts_entertainment","beauty_spas","active_life","median_age","married","college_grad","property_tax","insurance","median_school","num_schools","two_and_two","during_recession","property_age","school_score","tx_price"
5,3,3351,6111,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,8,1,0,2,5,1,5,5,33,71,65,463,141,6,3,0,0,6,18,265000
5,3,3379,76665,"Single-Family","Combination","Composition Shingle",1,0,0,0,0,0,0,0,0,46,92,35,439,124,6,3,0,0,31,18,517000
5,3,3384,58370,"Single-Family","Combination","Composition Shingle",1,1,0,0,0,4,1,1,3,32,85,42,419,118,6,3,0,1,6,18,345000
5,3,3400,5783,"Single-Family","Other","Composition Shingle",1,74,10,12,5,33,16,37,37,33,79,55,718,249,5,3,0,0,66,15,418000
5,3,3400,16988,"Single-Family","Brick","Composition Shingle",1,1,0,1,0,5,0,0,5,48,88,78,758,231,9,3,0,0,26,27,238000
5,3,3400,8520,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,4,0,1,1,8,1,1,1,40,99,77,504,153,8,3,0,0,16,24,614000
5,3,3417,26571,"Single-Family","Brick","Composition Shingle",1,4,1,0,0,8,3,2,1,47,80,81,717,218,6,3,0,0,57,18,750000
5,3,3421,37897,"Single-Family","Brick","Composition Shingle",1,16,4,0,2,16,2,7,4,39,79,73,724,221,4,3,0,1,41,12,710000
5,3,3434,6970,"Single-Family","Missing","Composition Shingle",1,19,4,1,2,14,1,10,10,31,77,69,668,172,7,1,0,0,4,7,480000
5,3,3456,8398,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,17,2,1,0,41,2,19,9,38,77,43,598,182,6,3,0,0,3,18,410000
5,3,3544,6638,"Single-Family","Combination","Composition Shingle",1,14,3,1,0,12,0,18,4,39,83,55,390,110,5,2,0,0,6,10,335000
5,3,3595,5519,"Single-Family","Metal","Composition Shingle",1,26,3,2,6,37,1,21,10,39,85,55,680,207,8,3,0,0,0,24,350165
5,3,3600,43560,"Single-Family","Siding (Alum/Vinyl)","Missing",1,0,0,0,0,0,0,1,3,36,69,51,396,112,6,3,0,0,6,18,412500
5,3,3602,47480,"Single-Family","Combination","Missing",1,0,0,0,0,0,0,0,0,43,94,68,568,161,7,3,0,0,7,21,600000
5,3,3602,5662,"Single-Family","Missing","Composition Shingle",1,7,2,1,1,5,0,3,4,39,81,74,601,155,6,3,0,0,18,18,626000
5,3,3645,26571,"Single-Family","Metal","Composition Shingle",1,10,2,2,3,21,2,15,7,43,91,86,676,206,10,3,0,0,25,30,568000
5,3,3668,24829,"Single-Family","Wood","Composition Shingle",1,2,0,1,1,4,0,10,6,43,91,86,614,187,10,3,0,0,26,30,575000
5,3,3699,10641,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,4,1,0,0,1,0,5,5,29,88,73,408,115,8,1,0,0,6,8,485000
5,3,3726,5122,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,1,1,0,1,4,1,2,0,32,73,40,365,103,5.5,2,0,0,0,11,331605
5,3,3738,21780,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,18,13,1,0,35,1,22,5,45,78,68,598,182,3,3,0,0,14,9,575000
5,3,3774,12196,"Single-Family","Siding (Alum/Vinyl)","Asphalt",1,3,0,0,0,4,1,2,6,35,78,53,461,112,4,3,0,0,0,12,215351
5,3,3778,15681,"Single-Family","Combination","Composition Shingle",1,5,0,1,0,7,0,2,1,30,100,75,484,137,8,3,0,0,0,24,542199
5,3,3790,9239,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,9,1,0,0,8,0,4,3,28,90,62,431,122,8,2,0,0,0,16,267579
5,3,3792,6969,"Single-Family","Missing","Asphalt",1,24,2,4,3,13,3,18,14,30,95,74,577,148,8,3,0,0,1,24,290000
5,3,3796,6098,"Single-Family","Siding (Alum/Vinyl)","Missing",1,0,0,0,0,6,0,0,2,31,80,47,400,113,6,2,0,0,0,12,379862
5,3,3810,12632,"Single-Family","Brick","Asphalt",1,6,3,0,1,5,0,4,8,46,71,62,671,204,4,3,0,1,56,12,620000
5,3,3838,10153,"Single-Family","Combination","Composition Shingle",1,3,0,1,0,5,1,1,1,34,93,42,440,125,8,3,0,0,2,24,408900
5,3,3882,8712,"Single-Family","Missing","Composition Shingle",1,20,3,0,3,10,0,12,11,38,80,84,581,149,7,2,0,0,0,14,293159
5,3,3890,20037,"Single-Family","Siding (Alum/Vinyl)","Asphalt",1,10,3,2,1,17,1,18,9,49,89,70,453,128,8,3,0,0,13,24,225000
5,3,3898,20908,"Single-Family","Siding (Alum/Vinyl)","Missing",1,10,3,2,1,17,1,18,9,49,89,70,572,162,8,3,0,0,18,24,700000
5,3,3902,10166,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,1,0,0,0,3,0,0,9,44,89,87,646,197,7,3,0,0,0,21,302839
5,3,3939,9147,"Single-Family","Missing","Composition Shingle",1,20,1,5,2,8,1,7,9,33,100,83,639,164,9,3,0,0,1,27,265000
5,3,3944,12632,"Single-Family","Missing","Composition Shingle",1,63,3,7,7,39,3,27,23,38,77,71,645,166,7,3,0,1,14,21,640000
5,3,4000,10502,"Single-Family","Other","Composition Shingle",1,58,5,4,7,79,5,85,24,47,41,78,1004,306,10,3,0,0,14,30,395000
5,3,4000,11761,"Single-Family","Missing","Composition Shingle",1,12,0,2,2,23,1,10,12,37,97,74,553,142,7,3,0,0,0,21,291754
5,3,4005,10890,"Single-Family","Metal","Composition Shingle",1,26,5,0,3,39,6,11,14,31,62,53,654,199,9,3,0,0,22,27,585000
5,3,4047,30927,"Single-Family","Brick","Composition Shingle",1,11,2,0,2,13,1,5,3,37,100,82,654,199,5,3,0,0,29,15,790000
5,3,4081,22215,"Single-Family","Brick","Composition Shingle",1,0,0,0,0,2,0,0,1,48,90,83,815,248,10,3,0,0,41,30,392500
5,3,4082,7405,"Single-Family","Missing","Composition Shingle",1,7,2,1,1,5,0,3,4,39,81,74,601,155,6,3,0,0,11,18,642500
5,3,4092,13068,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,0,0,0,0,0,0,0,1,42,90,74,561,171,7,3,0,0,18,21,670000
5,3,4100,7840,"Single-Family","Missing","Composition Shingle",1,7,2,1,1,5,0,3,5,42,85,76,697,179,6,3,0,0,14,18,650000
5,3,4167,17424,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,6,1,0,0,3,0,3,0,44,94,78,713,217,7.5,2,0,0,0,15,326795
5,3,4223,10319,"Single-Family","Combination","Composition Shingle",1,0,0,0,0,1,1,2,0,42,84,58,413,117,5.5,2,0,0,0,11,427585
5,3,4293,6969,"Single-Family","Missing","Composition Shingle",1,11,1,3,1,15,3,7,5,33,100,83,654,168,8,3,0,1,0,24,543657
5,3,4300,14810,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,0,0,0,0,0,0,0,1,45,87,71,549,167,7,3,0,0,21,21,612080
5,3,4301,43995,"Single-Family","Combination","Composition Shingle",1,0,0,0,0,1,0,0,1,36,81,49,489,138,7,3,0,0,0,21,588703
5,3,4350,10001,"Single-Family","Siding (Alum/Vinyl)","Missing",1,31,6,3,5,33,1,21,15,38,83,48,427,121,7,3,0,1,18,21,373500
5,3,4368,231303,"Single-Family","Metal","Composition Shingle",1,0,0,0,0,0,0,0,5,49,91,83,1049,320,8,1,0,0,2,8,571600
5,3,4399,8712,"Single-Family","Missing","Other",1,30,2,2,0,42,4,25,13,32,78,76,598,154,7,3,0,1,14,21,590000
5,3,4461,16988,"Single-Family","Brick","Composition Shingle",1,14,3,1,3,13,3,6,11,46,78,77,630,192,7,3,0,1,43,21,714000
5,3,4466,7405,"Single-Family","Missing","Composition Shingle",1,8,2,1,0,12,1,4,3,32,97,80,582,150,7,1,0,1,4,7,524048
5,3,4485,16117,"Single-Family","Siding (Alum/Vinyl)","Asphalt",1,66,12,11,7,85,9,44,26,47,86,42,481,117,4,3,0,0,17,12,560000
5,3,4489,12196,"Single-Family","Missing","Composition Shingle",1,35,1,2,1,41,4,31,15,32,82,45,606,156,8,3,0,0,0,24,242940
5,3,4490,6168,"Single-Family","Combination","Composition Shingle",1,5,0,0,1,3,0,6,2,34,84,52,453,128,5.5,2,0,0,0,11,443000
5,3,4516,11325,"Single-Family","Combination","Composition Shingle",1,0,0,0,0,0,0,1,3,42,84,58,484,137,5.5,2,0,0,7,11,500000
5,3,4518,10328,"Single-Family","Brick","Composition Shingle",1,34,2,5,8,48,7,30,36,45,81,88,1090,362,4,3,0,0,24,12,800000
5,3,4581,13939,"Single-Family","Metal","Composition Shingle",1,0,0,0,0,2,0,1,0,45,90,82,659,201,7.5,2,0,0,18,15,730000
5,3,4602,44431,"Single-Family","Combination","Missing",1,0,0,0,0,2,0,0,0,39,87,60,489,138,6,3,0,0,0,18,280000
5,3,4603,8276,"Single-Family","Missing","Composition Shingle",1,2,0,0,0,4,2,2,4,39,74,70,650,167,9,3,0,0,3,27,715000
5,3,4630,15245,"Single-Family","Brick","Composition Shingle",1,1,0,2,0,1,2,0,2,43,91,82,655,199,9,3,0,0,39,27,715000
5,3,4684,82328,"Single-Family","Combination","Missing",1,0,0,0,0,0,0,0,0,43,94,68,594,168,7,3,0,1,19,21,650000
5,3,4686,6969,"Single-Family","Missing","Composition Shingle",1,68,3,7,7,57,3,32,25,38,77,71,582,149,7,3,0,0,0,21,290875
5,3,4739,23958,"Single-Family","Missing","Composition Shingle",1,0,0,1,0,3,0,3,1,33,98,83,679,174,8,2,0,0,12,16,549000
5,3,4771,15245,"Single-Family","Metal","Composition Shingle",1,1,0,1,0,1,1,0,3,40,99,77,637,194,8,3,0,1,25,24,780000
5,3,4873,16988,"Single-Family","Missing","Other",1,0,0,0,0,0,0,0,0,34,89,52,533,137,7,3,0,1,0,21,480496
5,3,4884,13939,"Single-Family","Combination","Other",1,5,0,1,0,6,1,2,0,36,90,65,492,139,8,3,0,0,0,24,429625
5,3,4900,46173,"Single-Family","Combination","Missing",1,0,0,0,0,1,0,0,0,51,84,59,572,162,7,3,0,0,11,21,460000
5,3,4900,26136,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,11,2,0,4,6,2,5,6,49,82,68,729,222,8,2,0,0,0,16,378500
5,3,4908,13939,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,0,0,0,0,0,0,1,3,42,84,58,502,142,5.5,2,0,1,11,11,399126
5,3,4910,17859,"Single-Family","Missing","Missing",1,0,0,0,0,0,0,1,3,36,69,51,467,132,6,3,0,1,0,18,565962
5,3,4954,9008,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,0,0,0,0,2,0,1,0,45,90,82,643,196,7.5,2,0,0,1,15,370000
5,3,5018,9583,"Single-Family","Brick","Composition Shingle",1,17,2,1,6,20,1,7,4,38,98,86,736,224,9,3,0,0,12,27,615000
5,3,5050,10637,"Single-Family","Combination","Composition Shingle",1,0,0,0,0,5,0,0,0,30,100,75,528,149,8,3,0,0,0,24,484395
5,3,5300,20037,"Single-Family","Combination","Missing",1,5,1,0,0,4,0,4,2,34,93,54,559,158,8,3,0,0,9,24,700000
5,3,5493,10798,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,35,2,5,5,42,0,11,7,38,95,64,635,193,7,3,0,0,0,21,786175
5,3,7216,141134,"Single-Family","Missing","Composition Shingle",1,0,0,0,0,0,1,0,0,37,91,69,897,231,5,3,0,0,4,15,550000
5,4,1544,8224,"Single-Family","Brick veneer","Composition Shingle",1,18,0,2,3,17,4,10,31,44,84,61,1210,420,9,3,0,0,49,27,355000
5,4,1847,10001,"Single-Family","Siding (Alum/Vinyl)","Other",1,75,11,10,7,87,5,52,36,36,81,80,1416,412,9,3,0,0,110,27,700000
5,4,1915,10820,"Single-Family","Brick","Composition Shingle",1,35,6,4,10,35,3,20,13,45,96,72,614,187,9,3,0,1,49,27,630000
5,4,1916,3707,"Single-Family","Siding (Alum/Vinyl)","Asphalt",1,2,0,1,0,3,0,3,1,31,82,65,339,96,8,2,0,0,7,16,405600
5,4,2114,15245,"Single-Family","Other","Composition Shingle",1,17,5,1,2,16,1,8,6,36,86,50,623,189,4,3,0,0,61,12,720000
5,4,2162,10128,"Single-Family","Brick","Shake Shingle",1,15,1,1,1,26,2,9,8,48,91,81,541,165,7,1,0,0,35,7,597100
5,4,2302,5846,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,19,3,1,0,8,0,13,2,28,83,39,285,81,5.5,2,0,0,13,11,367000
5,4,2379,24829,"Single-Family","Metal","Composition Shingle",1,15,1,1,1,19,1,9,3,51,90,81,564,172,8,3,0,1,31,24,480000
5,4,2700,5624,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,136,18,14,17,116,5,57,31,37,75,50,564,172,3,3,0,0,72,9,635000
5,4,2743,23958,"Single-Family","Brick","Composition Shingle",1,10,1,0,0,2,0,2,7,48,74,76,564,172,3,3,0,1,64,9,590000
5,4,2821,10101,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,0,0,0,0,0,0,1,3,36,69,51,386,109,6,3,0,1,5,18,385000
5,4,3000,9796,"Single-Family","Siding (Alum/Vinyl)","Asphalt",1,202,11,40,26,132,11,84,75,29,49,93,936,325,7,3,0,0,77,21,499000
5,4,3044,20037,"Single-Family","Brick","Shake Shingle",1,0,0,0,0,0,0,0,1,49,85,87,1061,323,10,3,0,0,16,30,660000
5,4,3046,20037,"Single-Family","Brick","Composition Shingle",1,34,2,6,5,32,0,16,6,44,89,46,639,194,5,3,0,1,49,15,703000
5,4,3060,12632,"Single-Family","Wood","Composition Shingle",1,10,4,0,2,15,1,17,8,42,92,74,524,159,8,3,0,0,16,24,265000
5,4,3060,8886,"Single-Family","Combination","Missing",1,7,0,1,0,10,0,3,3,32,78,45,608,119,3,3,0,0,4,9,465000
5,4,3144,28314,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,5,2,0,1,10,0,5,5,40,69,84,786,239,5,3,0,0,7,15,782000
5,4,3172,10890,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,0,0,0,0,0,0,1,4,36,69,51,383,108,6,3,0,0,1,18,630765
5,4,3185,4721,"Single-Family","Siding (Alum/Vinyl)","Missing",1,2,0,1,0,3,0,3,1,33,92,64,396,112,8.5,2,0,0,1,17,620375
5,4,3244,33105,"Single-Family","Brick","Composition Shingle",1,2,1,0,0,5,2,0,6,45,96,72,594,181,9,3,0,0,37,27,292000
5,4,3250,4181,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,64,6,4,7,30,3,33,14,33,62,51,548,167,8,3,0,0,2,24,550000
5,4,3256,4791,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,9,1,1,1,5,1,6,3,34,91,59,532,162,7,2,0,0,0,14,550000
5,4,3320,10826,"Single-Family","Brick","Composition Shingle",1,52,13,4,7,44,2,34,11,35,80,87,696,212,4,3,0,0,52,12,700000
5,4,3366,23522,"Single-Family","Metal","Composition Shingle",1,91,5,11,16,165,4,68,21,41,88,81,729,222,8,3,0,1,74,24,498900
5,4,3380,23958,"Single-Family","Brick","Shake Shingle",1,0,0,0,0,0,0,0,4,49,85,87,1053,321,10,3,0,0,16,30,502000
5,4,3500,10890,"Single-Family","Brick","Composition Shingle",1,61,5,4,7,78,5,88,25,44,87,92,1228,374,9,3,0,0,47,27,653888
5,4,3525,41817,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,20,1,1,6,107,3,17,3,35,69,80,655,199,9,3,0,1,35,27,680000
5,4,3560,6664,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,7,0,2,1,5,1,9,2,32,91,65,495,151,8,3,0,1,1,24,525000
5,4,3587,5754,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,139,9,18,24,111,6,65,60,32,93,100,1007,349,9,3,0,0,77,27,655000
5,4,3705,6973,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,21,5,2,1,16,0,11,11,39,70,52,646,197,8,3,0,0,10,24,715000
5,4,3732,6642,"Single-Family","Siding (Alum/Vinyl)","Shake Shingle",1,1,0,0,0,3,0,0,6,44,89,87,659,201,7,3,0,0,0,21,335450
5,4,3766,14374,"Single-Family","Metal","Asphalt",1,0,0,0,0,0,0,0,0,35,97,73,516,157,7,3,0,1,24,21,639900
5,4,3809,8276,"Single-Family","Missing","Asphalt",1,7,2,1,1,5,0,3,5,42,85,76,809,208,6,3,0,0,20,18,789000
5,4,3959,12196,"Single-Family","Metal","Composition Shingle",1,38,2,1,4,33,4,18,23,43,61,86,614,187,6,3,0,1,38,18,300000
5,4,3965,7954,"Single-Family","Siding (Alum/Vinyl)","Missing",1,6,2,0,0,1,0,4,2,33,55,47,550,156,4.5,2,0,0,0,9,602504
5,4,3967,8276,"Single-Family","Missing","Asphalt",1,42,7,2,1,34,5,29,37,44,72,42,582,149,3,3,0,0,0,9,401403
5,4,3984,18295,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,52,13,4,7,46,2,37,12,35,80,87,711,217,4,3,0,0,1,12,770000
5,4,3992,10454,"Single-Family","Combination","Composition Shingle",1,1,0,0,0,3,0,1,3,32,85,42,409,116,6,3,0,1,6,18,360000
5,4,4026,27442,"Single-Family","Missing","Composition Shingle",1,0,0,0,0,0,0,0,0,34,89,52,533,137,7,3,0,1,0,21,468309
5,4,4057,13503,"Single-Family","Missing","Composition Shingle",1,28,1,2,3,44,0,11,7,30,97,55,615,158,7,3,0,0,0,21,483140
5,4,4129,87120,"Single-Family","Wood","Composition Shingle",1,2,0,0,0,0,1,0,1,32,89,87,860,262,10,3,0,0,17,30,495000
5,4,4153,8071,"Single-Family","Brick","Composition Shingle",1,18,2,1,6,18,1,7,4,40,87,63,646,197,9,3,0,0,3,27,615000
5,4,4194,19166,"Single-Family","Combination","Shake Shingle",1,0,0,0,0,0,2,1,2,29,88,73,502,142,8,2,0,0,1,16,350300
5,4,4211,8524,"Single-Family","Metal","Composition Shingle",1,0,0,0,0,1,0,0,3,40,91,71,598,182,9,3,0,0,0,27,497415
5,4,4214,87120,"Single-Family","Brick","Other",1,0,0,0,0,0,0,0,3,44,88,69,1057,322,10,3,0,0,23,30,475000
5,4,4235,58370,"Single-Family","Brick","Asphalt",1,1,0,0,2,1,3,3,6,39,83,41,433,155,7.5,2,0,1,12,15,433000
5,4,4240,10632,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,7,2,0,1,4,1,6,3,42,97,79,696,212,9,3,0,0,5,27,399000
5,4,4254,11761,"Single-Family","Siding (Alum/Vinyl)","Missing",1,6,0,0,0,0,0,3,5,39,54,50,665,131,3,3,0,1,17,9,404000
5,4,4351,26571,"Single-Family","Siding (Alum/Vinyl)","Missing",1,75,8,9,4,88,3,51,19,31,87,48,501,142,7,3,0,1,15,21,400000
5,4,4362,13068,"Single-Family","Missing","Composition Shingle",1,20,1,5,2,8,1,7,10,32,82,92,679,174,9,3,0,0,15,27,681000
5,4,4389,8925,"Single-Family","Siding (Alum/Vinyl)","Asphalt",1,41,8,4,5,37,1,23,17,34,79,31,500,122,4,3,0,1,1,12,433680
5,4,4394,12632,"Single-Family","Siding (Alum/Vinyl)","Missing",1,7,0,1,0,8,0,3,5,39,54,50,671,132,3,3,0,0,0,9,270774
5,4,4400,26571,"Single-Family","Siding (Alum/Vinyl)","Shake Shingle",1,1,0,0,0,2,0,0,5,42,87,92,676,206,10,3,0,0,21,30,280000
5,4,4424,40075,"Single-Family","Brick","Composition Shingle",1,1,0,0,1,0,0,0,4,51,94,85,1065,324,9,3,0,0,47,27,680000
5,4,4440,54885,"Single-Family","Brick","Composition Shingle",1,1,0,0,0,2,0,2,2,53,93,93,983,300,10,3,0,0,35,30,550000
5,4,4444,10890,"Single-Family","Combination","Missing",1,11,3,1,1,5,0,5,4,26,87,43,483,137,6,3,0,1,0,18,528000
5,4,4448,10018,"Single-Family","Combination","Composition Shingle",1,0,0,0,0,0,0,1,3,36,69,51,431,122,6,3,0,0,3,18,492200
5,4,4520,5544,"Single-Family","Other","Composition Shingle",1,81,14,5,5,49,0,38,21,42,65,65,737,224,5,3,0,0,0,15,421770
5,4,4563,9456,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,13,2,1,1,10,2,8,17,56,58,54,721,219,5,3,0,1,1,15,749990
5,4,4607,8376,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,72,6,9,13,128,1,71,21,40,72,86,819,249,9,3,0,0,5,27,670000
5,4,4659,36154,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,0,0,0,0,1,0,1,0,44,100,84,713,217,7.5,2,0,0,0,15,463003
5,4,4672,20037,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,0,0,0,0,4,0,0,2,47,89,66,646,197,7,3,0,1,24,21,617000
5,4,4700,7649,"Single-Family","Metal","Composition Shingle",1,23,2,2,4,29,1,22,5,39,85,55,672,205,8,3,0,0,0,24,352790
5,4,4720,10890,"Single-Family","Metal","Composition Shingle",1,1,0,2,0,2,1,0,3,40,99,77,614,187,8,3,0,0,11,24,329000
5,4,4729,5131,"Single-Family","Siding (Alum/Vinyl)","Asphalt",1,31,1,4,4,30,0,7,3,36,61,64,590,180,7,3,0,0,3,21,689900
5,4,4786,10027,"Single-Family","Combination","Missing",1,6,1,1,1,5,3,4,5,35,94,75,484,137,8,3,0,0,10,24,471200
5,4,4792,7335,"Single-Family","Brick veneer","Composition Shingle",1,152,9,25,26,110,10,64,72,40,41,90,899,312,9,3,0,0,78,27,675000
5,4,4792,10454,"Single-Family","Missing","Composition Shingle",1,26,2,4,3,13,2,18,14,30,95,74,675,174,8,3,0,0,7,24,714000
5,4,4872,8433,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,18,2,1,2,27,2,27,7,38,77,43,655,199,6,3,0,1,11,18,692914
5,4,4902,20908,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,5,0,1,1,8,0,2,0,45,73,77,675,206,8,3,0,0,3,24,575000
5,4,4944,43560,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,0,0,0,0,0,1,0,1,43,86,50,506,143,6,3,0,0,0,18,490746
5,4,5000,30056,"Single-Family","Brick","Composition Shingle",1,1,0,0,0,1,0,0,0,42,89,83,979,298,9,3,0,0,13,27,690550
5,4,5018,7514,"Single-Family","Combination","Other",1,4,0,0,0,8,2,1,2,35,85,39,480,136,7,3,0,0,0,21,639283
5,4,5024,27442,"Single-Family","Brick","Composition Shingle",1,4,0,0,2,3,0,0,3,44,88,88,914,278,7,3,0,0,0,21,500369
5,4,5035,16552,"Single-Family","Brick veneer","Composition Shingle",1,17,0,2,3,17,4,9,27,44,84,61,1223,424,9,3,0,0,64,27,708000
5,4,5061,83635,"Single-Family","Combination","Missing",1,1,0,0,0,2,0,1,0,38,83,60,598,169,8,3,0,0,0,24,526104
5,4,5077,16552,"Single-Family","Missing","Composition Shingle",1,0,0,0,0,0,0,0,0,34,89,52,582,149,7,3,0,1,0,21,508000
5,4,5107,13939,"Single-Family","Missing","Composition Shingle",1,1,0,0,0,2,0,0,1,30,94,84,668,172,7,3,0,0,4,21,644900
5,4,5142,8712,"Single-Family","Missing","Composition Shingle",1,20,1,5,2,8,1,7,10,32,82,92,669,172,9,3,0,0,9,27,735000
5,4,5149,435600,"Single-Family","Wood","Missing",1,0,0,0,0,1,1,0,0,46,92,35,678,192,8,3,0,1,12,24,745000
5,4,5244,7705,"Single-Family","Combination","Missing",1,9,1,0,0,6,2,4,2,41,67,24,608,172,6.5,2,0,1,0,13,670542
5,4,5249,8276,"Single-Family","Missing","Asphalt",1,63,3,7,7,39,3,27,24,38,77,71,644,166,7,3,0,1,12,21,575000
5,4,5260,37026,"Single-Family","Brick","Composition Shingle",1,0,0,0,0,2,0,0,3,42,87,92,1024,312,10,3,0,0,0,30,751677
5,4,5300,7975,"Single-Family","Brick","Composition Shingle",1,32,6,4,6,39,6,21,37,39,66,80,1220,423,9,3,0,1,60,27,640000
5,4,5354,11761,"Single-Family","Brick","Composition Shingle",1,1,0,0,0,3,0,0,8,47,51,77,758,231,7,3,0,0,0,21,427950
5,4,5365,37897,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,15,1,1,1,26,2,11,9,48,91,81,881,268,7,1,0,0,0,7,692353
5,4,5370,41817,"Single-Family","Brick","Asphalt",1,0,0,0,0,0,1,0,0,47,93,81,1049,319,9,3,0,1,24,27,655600
5,4,5480,10502,"Single-Family","Metal","Composition Shingle",1,1,0,1,0,8,1,1,4,52,72,28,819,249,4,2,0,0,10,8,750000
5,4,5600,33541,"Single-Family","Brick","Composition Shingle",1,3,0,0,0,3,0,1,2,45,99,82,892,272,10,3,0,0,2,30,444788
5,4,5708,18295,"Single-Family","Missing","Composition Shingle",1,0,0,0,0,0,0,2,1,37,74,84,766,197,8,3,0,1,1,24,649415
5,4,5742,36154,"Single-Family","Other","Composition Shingle",1,2,0,0,0,11,0,0,3,47,89,66,769,234,7,3,0,0,0,21,438000
5,4,5809,30056,"Single-Family","Missing","Asphalt",1,4,0,1,0,4,0,5,8,37,64,55,727,187,7,3,0,0,2,21,650000
5,4,5933,436035,"Single-Family","Siding (Alum/Vinyl)","Missing",1,0,0,0,0,0,0,0,0,42,84,38,668,189,8,3,0,1,7,24,575000
5,4,5950,15245,"Single-Family","Missing","Composition Shingle",1,25,2,6,2,11,2,17,12,32,82,92,771,198,9,3,0,0,0,27,709233
5,4,5956,24393,"Single-Family","Missing","Composition Shingle",1,14,3,1,3,10,0,12,8,33,98,83,920,237,8.5,2,0,0,1,17,760825
5,4,6000,14810,"Single-Family","Missing","Other",1,11,0,4,1,4,0,3,8,32,82,92,742,191,9,3,0,0,1,27,507175
5,4,6025,10024,"Single-Family","Brick veneer","Composition Shingle",1,9,0,0,0,9,3,4,12,44,92,81,1292,448,9,3,0,0,64,27,751000
5,4,6096,217800,"Single-Family","Siding (Alum/Vinyl)","Other",1,0,0,0,0,2,0,0,1,48,82,76,1310,399,10,3,0,0,1,30,690000
5,4,6127,126324,"Single-Family","Metal","Other",1,0,0,0,0,1,0,1,0,45,89,72,881,268,5.5,2,0,0,8,11,649900
5,4,6243,435600,"Single-Family","Brick","Missing",1,1,1,0,0,0,0,0,0,43,89,51,704,199,8,3,0,1,6,24,750000
5,4,6464,13939,"Single-Family","Other","Composition Shingle",1,51,4,3,5,64,3,58,18,41,94,96,1433,437,10,3,0,0,0,30,785000
5,4,6468,10890,"Single-Family","Brick veneer","Composition Shingle",1,0,0,0,0,2,4,0,15,22,77,83,1509,523,9,3,0,0,43,27,279875
5,4,6518,75358,"Single-Family","Brick","Composition Shingle",1,0,0,0,0,0,1,0,1,46,76,87,1053,321,10,3,0,0,0,30,698733
5,4,6584,175111,"Single-Family","Missing","Composition Shingle",1,0,0,0,0,0,1,0,1,49,78,72,790,203,6,3,0,0,0,18,629513
5,4,6662,25264,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,8,2,0,2,12,0,5,6,44,89,87,1065,324,10,3,0,0,0,30,660743
5,4,6946,13068,"Single-Family","Combination","Composition Shingle",1,15,1,2,2,11,2,8,6,40,84,74,700,198,7,3,0,0,8,21,700000
5,4,7001,27007,"Single-Family","Missing","Composition Shingle",1,14,3,1,3,10,0,12,8,33,98,83,824,212,8.5,2,0,0,4,17,765000
5,5,1365,10010,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,30,2,2,2,41,3,22,25,46,75,66,1209,368,10,3,0,0,64,30,535000
